city,datetime,temperature,precipitation,wind_speed,wind_direction
Madrid Barajas,2026-02-26T17:00,20.8,0.0,3.1,111
Madrid Barajas,2026-02-26T18:00,20.5,0.0,1.8,90
Madrid Barajas,2026-02-26T19:00,18.8,0.0,3.0,346
Madrid Barajas,2026-02-26T20:00,15.8,0.0,3.8,343
Madrid Barajas,2026-02-26T21:00,13.8,0.0,2.7,337
Madrid Barajas,2026-02-26T22:00,12.0,0.0,2.8,40
Madrid Barajas,2026-02-26T23:00,10.0,0.0,3.4,18
Madrid Barajas,2026-02-27T00:00,8.0,0.0,3.2,360
Madrid Barajas,2026-02-27T01:00,7.1,0.0,3.6,354
Madrid Barajas,2026-02-27T02:00,6.6,0.0,3.3,354
Madrid Barajas,2026-02-27T03:00,6.0,0.0,2.9,353
Madrid Barajas,2026-02-27T04:00,5.3,0.0,3.2,360
Madrid Barajas,2026-02-27T05:00,4.7,0.0,2.9,353
Madrid Barajas,2026-02-27T06:00,4.3,0.0,3.1,339
Madrid Barajas,2026-02-27T07:00,3.8,0.0,3.3,347
Madrid Barajas,2026-02-27T08:00,3.4,0.0,3.1,339
Madrid Barajas,2026-02-27T09:00,4.0,0.0,2.7,337
Madrid Barajas,2026-02-27T10:00,7.2,0.0,2.2,9
Madrid Barajas,2026-02-27T11:00,11.1,0.0,1.5,45
Madrid Barajas,2026-02-27T12:00,14.2,0.0,2.4,117
Madrid Barajas,2026-02-27T13:00,16.1,0.0,4.2,160
Madrid Barajas,2026-02-27T14:00,17.6,0.0,6.2,173
Madrid Barajas,2026-02-27T15:00,18.9,0.0,8.0,175
Madrid Barajas,2026-02-27T16:00,19.7,0.0,8.2,195
Madrid Barajas,2026-02-27T17:00,19.9,0.0,8.2,203
Madrid Barajas,2026-02-27T18:00,19.4,0.0,8.4,245
Madrid Barajas,2026-02-27T19:00,17.4,0.0,5.8,240
Madrid Barajas,2026-02-27T20:00,14.4,0.0,9.8,8
Madrid Barajas,2026-02-27T21:00,12.5,0.0,10.0,30
Madrid Barajas,2026-02-27T22:00,12.0,0.0,6.1,40
Madrid Barajas,2026-02-27T23:00,11.3,0.0,3.4,58
Madrid Barajas,2026-02-28T00:00,10.4,0.0,3.4,18
Madrid Barajas,2026-02-28T01:00,9.1,0.0,4.5,346
Madrid Barajas,2026-02-28T02:00,8.7,0.0,4.0,5
Madrid Barajas,2026-02-28T03:00,8.5,0.0,4.0,10
Madrid Barajas,2026-02-28T04:00,8.2,0.0,3.6,6
Madrid Barajas,2026-02-28T05:00,8.0,0.0,3.4,18
Madrid Barajas,2026-02-28T06:00,7.8,0.0,4.3,24
Madrid Barajas,2026-02-28T07:00,7.5,0.0,4.6,18
Madrid Barajas,2026-02-28T08:00,7.1,0.0,4.3,5
Madrid Barajas,2026-02-28T09:00,7.5,0.0,4.4,9
Madrid Barajas,2026-02-28T10:00,10.0,0.0,9.4,40
Madrid Barajas,2026-02-28T11:00,12.3,0.0,14.1,50
Madrid Barajas,2026-02-28T12:00,13.5,0.0,15.9,51
Madrid Barajas,2026-02-28T13:00,14.8,0.0,14.1,50
Madrid Barajas,2026-02-28T14:00,15.9,0.0,12.4,54
Madrid Barajas,2026-02-28T15:00,16.7,0.0,11.0,58
Madrid Barajas,2026-02-28T16:00,17.1,0.0,6.8,58
Madrid Barajas,2026-02-28T17:00,17.1,0.0,6.6,45
Madrid Barajas,2026-02-28T18:00,16.7,0.0,6.6,41
Madrid Barajas,2026-02-28T19:00,15.5,0.0,5.2,34
Madrid Barajas,2026-02-28T20:00,13.7,0.0,6.0,33
Madrid Barajas,2026-02-28T21:00,12.5,0.0,8.0,36
Madrid Barajas,2026-02-28T22:00,11.7,0.0,7.4,39
Madrid Barajas,2026-02-28T23:00,11.0,0.0,6.2,36
Madrid Barajas,2026-03-01T00:00,10.1,0.0,5.5,32
Madrid Barajas,2026-03-01T01:00,9.6,0.0,4.0,27
Madrid Barajas,2026-03-01T02:00,8.6,0.0,3.7,11
Madrid Barajas,2026-03-01T03:00,8.0,0.0,3.6,360
Madrid Barajas,2026-03-01T04:00,7.8,0.0,2.5,8
Madrid Barajas,2026-03-01T05:00,7.6,0.0,1.6,27
Madrid Barajas,2026-03-01T06:00,7.3,0.0,1.8,37
Madrid Barajas,2026-03-01T07:00,6.8,0.0,2.9,360
Madrid Barajas,2026-03-01T08:00,6.5,0.0,2.9,360
Madrid Barajas,2026-03-01T09:00,7.0,0.0,2.5,352
Madrid Barajas,2026-03-01T10:00,8.9,0.0,3.1,21
Madrid Barajas,2026-03-01T11:00,10.6,0.0,3.3,41
Madrid Barajas,2026-03-01T12:00,11.9,0.0,3.5,114
Madrid Barajas,2026-03-01T13:00,13.3,0.0,3.5,156
Madrid Barajas,2026-03-01T14:00,14.6,0.0,5.9,169
Madrid Barajas,2026-03-01T15:00,15.4,0.0,6.6,167
Madrid Barajas,2026-03-01T16:00,15.7,0.0,5.4,160
Madrid Barajas,2026-03-01T17:00,15.8,0.0,6.0,163
Madrid Barajas,2026-03-01T18:00,15.4,0.0,6.5,161
Madrid Barajas,2026-03-01T19:00,14.1,0.0,5.0,150
Madrid Barajas,2026-03-01T20:00,12.6,0.0,3.8,139
Madrid Barajas,2026-03-01T21:00,11.6,0.0,3.3,139
Madrid Barajas,2026-03-01T22:00,10.7,0.0,3.2,117
Madrid Barajas,2026-03-01T23:00,10.0,0.0,2.7,113
Madrid Barajas,2026-03-02T00:00,9.5,0.0,2.6,106
Madrid Barajas,2026-03-02T01:00,9.5,0.0,3.2,117
Madrid Barajas,2026-03-02T02:00,8.2,0.0,4.0,90
Madrid Barajas,2026-03-02T03:00,7.7,0.0,3.8,73
Madrid Barajas,2026-03-02T04:00,6.8,0.0,3.9,56
Madrid Barajas,2026-03-02T05:00,6.3,0.0,3.9,34
Madrid Barajas,2026-03-02T06:00,6.1,0.0,3.3,41
Madrid Barajas,2026-03-02T07:00,6.3,0.0,2.3,51
Madrid Barajas,2026-03-02T08:00,6.0,0.0,3.1,54
Madrid Barajas,2026-03-02T09:00,6.4,0.0,2.8,50
Madrid Barajas,2026-03-02T10:00,7.9,0.0,6.9,96
Madrid Barajas,2026-03-02T11:00,9.0,0.0,8.0,82
Madrid Barajas,2026-03-02T12:00,10.5,0.0,8.3,85
Madrid Barajas,2026-03-02T13:00,11.9,0.0,7.9,74
Madrid Barajas,2026-03-02T14:00,13.6,0.0,7.3,79
Madrid Barajas,2026-03-02T15:00,15.0,0.0,7.9,93
Madrid Barajas,2026-03-02T16:00,16.2,0.0,8.4,110
Madrid Barajas,2026-03-02T17:00,16.7,0.0,12.0,136
Madrid Barajas,2026-03-02T18:00,15.7,0.0,16.3,145
Madrid Barajas,2026-03-02T19:00,13.5,0.0,14.2,144
Madrid Barajas,2026-03-02T20:00,12.5,0.0,9.9,136
Madrid Barajas,2026-03-02T21:00,11.8,0.0,8.0,126
Madrid Barajas,2026-03-02T22:00,11.6,0.0,7.4,119
Madrid Barajas,2026-03-02T23:00,11.1,0.0,6.3,103
Madrid Barajas,2026-03-03T00:00,10.8,0.0,5.4,86
Madrid Barajas,2026-03-03T01:00,10.7,0.1,4.3,42
Madrid Barajas,2026-03-03T02:00,10.2,0.0,4.7,9
Madrid Barajas,2026-03-03T03:00,9.8,0.0,5.8,4
Madrid Barajas,2026-03-03T04:00,9.9,0.0,4.3,355
Madrid Barajas,2026-03-03T05:00,9.8,0.2,4.3,360
Madrid Barajas,2026-03-03T06:00,9.7,0.2,4.4,9
Madrid Barajas,2026-03-03T07:00,9.8,0.0,4.8,13
Madrid Barajas,2026-03-03T08:00,9.7,0.0,5.2,12
Madrid Barajas,2026-03-03T09:00,10.1,0.0,6.0,25
Madrid Barajas,2026-03-03T10:00,10.9,0.0,6.9,39
Madrid Barajas,2026-03-03T11:00,12.2,0.0,10.7,50
Madrid Barajas,2026-03-03T12:00,13.5,0.0,13.6,58
Madrid Barajas,2026-03-03T13:00,14.4,0.0,12.6,87
Madrid Barajas,2026-03-03T14:00,15.3,0.0,8.6,105
Madrid Barajas,2026-03-03T15:00,16.0,0.0,8.7,97
Madrid Barajas,2026-03-03T16:00,15.6,0.0,8.9,69
Madrid Barajas,2026-03-03T17:00,14.8,0.2,8.7,60
Madrid Barajas,2026-03-03T18:00,14.0,0.3,8.9,50
Madrid Barajas,2026-03-03T19:00,14.1,0.0,9.1,34
Madrid Barajas,2026-03-03T20:00,12.6,0.0,10.1,27
Madrid Barajas,2026-03-03T21:00,11.4,0.0,11.5,32
Madrid Barajas,2026-03-03T22:00,11.0,0.0,10.9,34
Madrid Barajas,2026-03-03T23:00,10.3,0.0,9.4,32
Madrid Barajas,2026-03-04T00:00,9.8,0.0,7.6,25
Madrid Barajas,2026-03-04T01:00,9.8,0.0,6.6,29
Madrid Barajas,2026-03-04T02:00,9.3,0.0,6.2,21
Madrid Barajas,2026-03-04T03:00,8.8,0.0,6.0,17
Madrid Barajas,2026-03-04T04:00,8.7,0.0,6.0,25
Madrid Barajas,2026-03-04T05:00,8.3,0.0,5.6,27
Madrid Barajas,2026-03-04T06:00,8.0,0.0,5.5,23
Madrid Barajas,2026-03-04T07:00,8.1,0.0,6.3,31
Madrid Barajas,2026-03-04T08:00,8.1,0.0,7.1,24
Madrid Barajas,2026-03-04T09:00,8.5,0.0,8.6,22
Madrid Barajas,2026-03-04T10:00,10.2,0.0,11.8,31
Madrid Barajas,2026-03-04T11:00,12.0,0.0,12.5,39
Madrid Barajas,2026-03-04T12:00,13.8,0.0,12.3,40
Madrid Barajas,2026-03-04T13:00,14.8,0.0,12.2,43
Madrid Barajas,2026-03-04T14:00,16.1,0.0,10.8,60
Madrid Barajas,2026-03-04T15:00,16.6,0.0,9.7,90
Madrid Barajas,2026-03-04T16:00,16.8,0.0,9.4,130
Madrid Barajas,2026-03-04T17:00,16.1,0.0,6.4,164
Madrid Barajas,2026-03-04T18:00,15.7,0.0,4.8,193
Madrid Barajas,2026-03-04T19:00,14.9,0.0,0.4,180
Madrid Barajas,2026-03-04T20:00,14.1,0.0,3.4,18
Madrid Barajas,2026-03-04T21:00,13.0,0.0,4.8,42
Madrid Barajas,2026-03-04T22:00,12.5,0.0,6.2,7
Madrid Barajas,2026-03-04T23:00,12.1,0.0,2.3,129
Madrid Barajas,2026-03-05T00:00,11.3,0.5,5.9,313
Madrid Barajas,2026-03-05T01:00,11.1,0.0,3.2,180
Madrid Barajas,2026-03-05T02:00,10.7,0.0,1.8,259
Madrid Barajas,2026-03-05T03:00,10.2,0.2,3.2,243
Madrid Barajas,2026-03-05T04:00,9.4,0.2,3.2,360
Madrid Barajas,2026-03-05T05:00,9.1,0.1,3.6,323
Madrid Barajas,2026-03-05T06:00,8.9,0.0,3.4,342
Madrid Barajas,2026-03-05T07:00,8.7,0.0,4.7,356
Madrid Barajas,2026-03-05T08:00,8.5,0.0,4.0,10
Madrid Barajas,2026-03-05T09:00,9.0,0.0,3.2,360
Madrid Barajas,2026-03-05T10:00,10.4,0.0,5.9,14
Madrid Barajas,2026-03-05T11:00,11.9,0.0,5.2,25
Madrid Barajas,2026-03-05T12:00,13.6,0.0,3.3,13
Madrid Barajas,2026-03-05T13:00,15.2,0.0,2.1,31
Madrid Barajas,2026-03-05T14:00,16.2,0.0,3.6,360
Madrid Barajas,2026-03-05T15:00,16.8,0.0,5.9,346
Madrid Barajas,2026-03-05T16:00,17.0,0.0,9.7,338
Madrid Barajas,2026-03-05T17:00,16.6,0.0,6.8,328
Madrid Barajas,2026-03-05T18:00,16.1,0.0,5.1,309
Madrid Barajas,2026-03-05T19:00,14.7,0.1,2.6,16
Madrid Barajas,2026-03-05T20:00,14.1,0.1,4.3,48
Madrid Barajas,2026-03-05T21:00,12.7,0.6,6.9,51
Madrid Barajas,2026-03-05T22:00,11.4,0.9,10.2,48
Madrid Barajas,2026-03-05T23:00,10.7,1.0,11.0,32
Madrid Barajas,2026-03-06T00:00,10.1,0.8,9.4,18
Madrid Barajas,2026-03-06T01:00,9.4,0.4,9.3,28
Madrid Barajas,2026-03-06T02:00,9.3,1.0,8.5,36
Madrid Barajas,2026-03-06T03:00,9.4,1.5,7.1,41
Madrid Barajas,2026-03-06T04:00,9.3,1.0,7.6,45
Madrid Barajas,2026-03-06T05:00,9.4,1.4,7.5,55
Madrid Barajas,2026-03-06T06:00,9.5,0.3,6.6,49
Madrid Barajas,2026-03-06T07:00,9.2,0.0,6.9,39
Madrid Barajas,2026-03-06T08:00,8.6,0.0,7.7,37
Madrid Barajas,2026-03-06T09:00,9.5,0.0,10.7,45
Madrid Barajas,2026-03-06T10:00,10.5,0.0,14.0,48
Madrid Barajas,2026-03-06T11:00,10.6,0.2,14.8,45
Madrid Barajas,2026-03-06T12:00,10.6,0.7,16.4,40
Madrid Barajas,2026-03-06T13:00,10.1,1.5,12.2,24
Madrid Barajas,2026-03-06T14:00,11.0,0.4,14.3,28
Madrid Barajas,2026-03-06T15:00,11.5,0.2,20.0,38
Madrid Barajas,2026-03-06T16:00,10.9,0.6,18.2,39
Madrid Barajas,2026-03-06T17:00,10.5,0.6,17.9,34
Madrid Barajas,2026-03-06T18:00,10.2,0.5,13.8,33
Madrid Barajas,2026-03-06T19:00,9.8,0.0,15.6,40
Madrid Barajas,2026-03-06T20:00,9.3,0.0,13.0,44
Madrid Barajas,2026-03-06T21:00,8.9,0.0,12.5,41
Madrid Barajas,2026-03-06T22:00,9.1,0.0,14.3,43
Madrid Barajas,2026-03-06T23:00,8.8,0.0,11.5,41
Madrid Barajas,2026-03-07T00:00,8.4,0.0,8.7,45
Madrid Barajas,2026-03-07T01:00,8.3,0.1,7.7,49
Madrid Barajas,2026-03-07T02:00,7.9,0.2,6.6,45
Madrid Barajas,2026-03-07T03:00,7.7,0.3,5.4,20
Madrid Barajas,2026-03-07T04:00,7.7,0.1,3.8,17
Madrid Barajas,2026-03-07T05:00,7.7,0.0,3.7,11
Madrid Barajas,2026-03-07T06:00,7.6,0.2,4.0,360
Madrid Barajas,2026-03-07T07:00,7.4,0.5,3.3,6
Madrid Barajas,2026-03-07T08:00,7.3,0.1,1.8,11
Madrid Barajas,2026-03-07T09:00,7.6,0.3,1.8,349
Madrid Barajas,2026-03-07T10:00,8.6,0.2,4.0,360
Madrid Barajas,2026-03-07T11:00,9.1,0.6,6.9,354
Madrid Barajas,2026-03-07T12:00,9.4,1.0,15.8,47
Madrid Barajas,2026-03-07T13:00,9.3,0.4,12.6,59
Madrid Barajas,2026-03-07T14:00,9.2,0.7,7.0,55
Madrid Barajas,2026-03-07T15:00,10.0,0.1,5.1,45
Madrid Barajas,2026-03-07T16:00,10.8,0.0,1.6,27
Madrid Barajas,2026-03-07T17:00,11.0,0.0,1.8,349
Madrid Barajas,2026-03-07T18:00,10.9,0.0,3.2,360
Madrid Barajas,2026-03-07T19:00,10.2,0.0,3.1,339
Madrid Barajas,2026-03-07T20:00,9.3,0.0,4.0,10
Madrid Barajas,2026-03-07T21:00,8.7,0.0,4.1,15
Madrid Barajas,2026-03-07T22:00,8.3,0.0,3.5,24
Madrid Barajas,2026-03-07T23:00,7.8,0.0,3.7,11
Madrid Barajas,2026-03-08T00:00,7.4,0.0,3.4,18
Madrid Barajas,2026-03-08T01:00,7.3,0.0,3.1,21
Madrid Barajas,2026-03-08T02:00,7.3,0.0,2.4,27
Madrid Barajas,2026-03-08T03:00,7.4,0.0,2.0,45
Madrid Barajas,2026-03-08T04:00,7.5,0.1,2.6,34
Madrid Barajas,2026-03-08T05:00,7.5,0.2,2.6,34
Madrid Barajas,2026-03-08T06:00,7.4,0.1,2.7,23
Madrid Barajas,2026-03-08T07:00,7.5,0.0,3.3,13
Madrid Barajas,2026-03-08T08:00,7.5,0.0,3.0,14
Madrid Barajas,2026-03-08T09:00,7.7,0.1,3.7,29
Madrid Barajas,2026-03-08T10:00,8.1,0.4,5.2,65
Madrid Barajas,2026-03-08T11:00,8.5,0.5,5.7,72
Madrid Barajas,2026-03-08T12:00,9.6,0.1,5.6,75
Madrid Barajas,2026-03-08T13:00,10.4,0.0,3.3,77
Madrid Barajas,2026-03-08T14:00,11.5,0.0,2.9,83
Madrid Barajas,2026-03-08T15:00,11.7,0.1,1.5,14
Madrid Barajas,2026-03-08T16:00,12.1,0.2,2.0,315
Madrid Barajas,2026-03-08T17:00,11.4,0.6,4.3,318
Madrid Barajas,2026-03-08T18:00,10.4,0.9,5.2,348
Madrid Barajas,2026-03-08T19:00,9.8,0.5,1.5,45
Madrid Barajas,2026-03-08T20:00,9.3,0.1,2.5,98
Madrid Barajas,2026-03-08T21:00,8.9,0.0,1.5,104
Madrid Barajas,2026-03-08T22:00,8.5,0.0,1.5,225
Madrid Barajas,2026-03-08T23:00,7.9,0.0,1.8,217
Madrid Barajas,2026-03-09T00:00,7.4,0.0,1.5,225
Madrid Barajas,2026-03-09T01:00,7.2,0.0,1.1,72
Madrid Barajas,2026-03-09T02:00,6.6,0.0,2.0,45
Madrid Barajas,2026-03-09T03:00,5.8,0.0,2.2,9
Madrid Barajas,2026-03-09T04:00,5.0,0.0,2.4,27
Madrid Barajas,2026-03-09T05:00,5.0,0.0,1.9,22
Madrid Barajas,2026-03-09T06:00,5.1,0.0,2.4,27
Madrid Barajas,2026-03-09T07:00,5.2,0.0,1.8,37
Madrid Barajas,2026-03-09T08:00,5.4,0.2,1.9,68
Madrid Barajas,2026-03-09T09:00,5.8,0.0,2.0,45
Madrid Barajas,2026-03-09T10:00,6.9,0.0,2.6,74
Madrid Barajas,2026-03-09T11:00,8.0,0.0,3.9,112
Madrid Barajas,2026-03-09T12:00,9.3,0.1,8.0,172
Madrid Barajas,2026-03-09T13:00,9.8,0.1,7.8,193
Madrid Barajas,2026-03-09T14:00,10.4,0.0,8.9,207
Madrid Barajas,2026-03-09T15:00,10.5,0.4,8.4,200
Madrid Barajas,2026-03-09T16:00,10.4,0.5,8.9,212
Madrid Barajas,2026-03-09T17:00,10.0,0.6,7.2,198
Madrid Barajas,2026-03-09T18:00,9.6,0.6,6.0,197
Madrid Barajas,2026-03-09T19:00,9.1,0.8,7.7,229
Madrid Barajas,2026-03-09T20:00,8.3,0.9,7.1,225
Madrid Barajas,2026-03-09T21:00,7.5,0.2,10.0,221
Madrid Barajas,2026-03-09T22:00,6.9,0.3,6.9,219
Madrid Barajas,2026-03-09T23:00,6.7,0.2,6.3,204
